publication_id,publisher,publish_date,claim_date,claim_time,last_update_date,description,url,subjects,status
564519,משרד הבריאות - המרכז הרפואי גריאטרי נתניה,2015-03-12,2015-04-01,12:00,2015-04-02,מכרז רכישה ואספקת מזגנים מס' 2/15,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=564519,"משאבות ומדחסים; סינון וטיהור; חימום, קירור והזרמת אויר; נוזלים והפצת גז; מיזוג אוויר; צנרת צינורות ואביזרים",הסתיים
543120,משרד הבריאות - המרכז הרפואי גריאטרי נתניה,2013-06-19,2013-08-08,12:00,2013-06-20,"מכרז שרותי הסעות ופינוי חולים באמבולנסים לבדיקה/אשפוז/טיפול והעברת נפטרים מביה""ח",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=543120,"שירותי הסעות, אחסון ושירותי דואר; כלי רכב, אביזרים ושירותים לרכב",הסתיים
564133,משרד הבריאות - המרכז הרפואי הלל יפה,2015-02-09,2015-03-08,13:00,2015-03-09,מכרז פומבי לרכישת תיקים ומוצרי דפוס,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=564133,מוצרי דפוס והוצאה לאור,הסתיים
562365,משרד הבריאות - המרכז הרפואי הלל יפה,2014-12-22,2015-02-10,13:00,2015-02-11,בינוי מחלקה פסיכיאטרית,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=562365,שירותי בנייה ואחזקת מבנים,הסתיים
561134,משרד הבריאות - המרכז הרפואי הלל יפה,2014-12-03,2014-12-29,13:00,2014-12-30,אספקת ערכות חיבור/ניתוק לדיאליזה למטופלים עם פיסטולה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=561134,ציוד רפואי,הסתיים
557500,משרד הבריאות - המרכז הרפואי הלל יפה,2014-09-02,2014-09-28,13:00,2014-09-29,אספקת שמיכות ממולאות מעכות בעירה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=557500,ביגוד וציוד אישי; ביגוד; אביזרים אישיים ומוצרי טיפוח,הסתיים
553424,משרד הבריאות - המרכז הרפואי הלל יפה,2014-04-10,2014-06-11,13:00,2014-08-04,מכרז להקמת והפעלת מערכת בידור ומידע למאושפזים במרכז הרפואי הלל יפה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=553424,ציוד תקשורת מולטימדיה ו- DataVoice; מחשבים; מסכי מחשב; רכיבים לטכנולוגיות מידע ושידור; מכשירי תקשורת ואביזרים; ציוד נלווה למחשוב,הסתיים
552504,משרד הבריאות - המרכז הרפואי הלל יפה,2014-03-12,2014-04-02,13:00,2014-08-04,מכרז לפינוי וטיפול פסולת מסוכנת,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=552504,"פיגמנטים; תרכובות ותערובות; תוספים; כימיקלים; שעוות ושמנים; ממיסים (חומרים); יסודות וגזים; כלי ניקוי וחומרי ניקוי; מינרלים, פסולת וחומרים בלתי אכילים",הסתיים
555352,משרד הבריאות - המרכז הרפואי הלל יפה,2014-06-23,2014-07-16,13:00,2014-08-04,מכרז לאספקת חמצן וחנקן נוזלי,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=555352,שעוות ושמנים; כימיקלים; ממיסים (חומרים); יסודות וגזים; פיגמנטים; תרכובות ותערובות; תוספים,הסתיים
543890,משרד הבריאות - המרכז הרפואי הלל יפה,2013-07-22,2013-08-21,13:00,2013-07-18,"מכרז פומבי מספר  3/2013 למילוי, אספקת ורכישת  גזים רפואיים בגלילים",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=543890,תרכובות ותערובות; יסודות וגזים,הסתיים
537647,משרד הבריאות - המרכז הרפואי הלל יפה,2012-12-10,2013-01-13,13:00,2012-12-06,"מכרז פומבי מספר 5/2012 
לאספקת שרותי עבודות ביוב ומים עבור המרכז הרפואי הלל יפה
מכרז פומבי לאספקת שירותי ביוב ומים",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=537647,שירותי בנייה ואחזקת מבנים,הסתיים
537339,משרד הבריאות - המרכז הרפואי הלל יפה,2012-11-29,2012-12-25,13:00,2012-11-29,אספקת חבילות שי ליולדות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=537339,שירותים למגזר הצבורי,הסתיים
535210,משרד הבריאות - המרכז הרפואי הלל יפה,2012-09-24,2012-10-31,13:00,2012-09-19,ביצוע עבודות תיקון ואספקת מגנטים לחלונות מדגם טופז,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=535210,שירותי בנייה ואחזקת מבנים; חומרים ורכיבים לבניה והרכבה,הסתיים
534694,משרד הבריאות - המרכז הרפואי הלל יפה,2012-08-29,2012-10-18,13:00,2012-08-26,מכרז להגבלת שדה מגנטי - מיגון קרינה 3/2012 עבור המרכז הרפואי הלל יפה,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=534694,ציוד בטחון  ובטיחות,הסתיים
549354,משרד הבריאות - המרכז הרפואי לבריאות הנפש באר יעקב-נס ציונה,2013-12-11,2013-12-30,12:00,2013-12-23,רכישת 2 טרקטורים תפעוליים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=549354,"כלי רכב, אביזרים ושירותים לרכב; מכונות וציוד נלווה לחקלאות,ייעור ודייג",הסתיים
547293,משרד הבריאות - המרכז הרפואי לבריאות הנפש באר יעקב-נס ציונה,2013-11-06,2013-11-18,12:00,2013-11-10,מכרז פומבי לרכישת 2 טרקטורים תפעוליים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=547293,"כלי רכב, אביזרים ושירותים לרכב",הסתיים
545581,משרד הבריאות - המרכז הרפואי לבריאות הנפש באר יעקב-נס ציונה,2013-09-15,2013-10-24,12:00,2013-09-17,תכנון אספקה והתקנת משאבות חום ותחזוקתן,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=545581,מיזוג אוויר,הסתיים
533864,משרד הבריאות - המרכז הרפואי לבריאות הנפש באר יעקב-נס ציונה,2012-07-19,2012-08-13,12:00,2012-07-23,ביצוע שירותי הסעות במוניות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=533864,שירותי הסעות,הסתיים
558739,משרד הבריאות - מרכז רפואי לבריאות הנפש לב השרון,2014-10-20,2014-11-18,12:00,2014-11-19,"הצבה והפעלת עגלה למכירת קפה ומוצרי מזון ולהצבת מכונות שתיה וחטיפים אוטומטיות בתחומי המרכז הרפואי לברה""נ לב-השרון",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=558739,"מזון ,משקאות ומוצרי טבק",הסתיים
554853,משרד הבריאות - מרכז רפואי לבריאות הנפש לב השרון,2014-06-15,2014-07-23,12:00,2014-08-04,"אספקה, התקנה ותחזוקה של מערכות טמ""ס עבור המרכז הרפואי לבריאות הנפש לב השרון",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=554853,"ציוד אבטחה, מעקב ואיתור",הסתיים
513966,משרד הבריאות - מרכז רפואי לבריאות הנפש לב השרון,2010-07-14,2010-08-12,12:00,2010-07-13,מאגר מים ומשאבות ומערכת הכלרה ושינויים במערכת,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=513966,שירותים למגזר הצבורי,הסתיים
508142,משרד הבריאות - מרכז רפואי לבריאות הנפש לב השרון,2009-11-16,2009-12-17,12:00,2009-11-18,הפעלת קפיטריה והצבת מכונות שתיה וחטיפים אוטומטיות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=508142,"שירותי רווחה, נסיעות; מזון ,משקאות ומוצרי טבק",הסתיים
563726,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2015-02-05,2015-03-08,12:00,2015-03-09,טיפול במגדלי קירור - מרכז רפואי וולפסון,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=563726,"צנרת צינורות ואביזרים; נוזלים והפצת גז; סינון וטיהור; חימום, קירור והזרמת אויר; מיזוג אוויר; משאבות ומדחסים",הסתיים
563727,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2015-02-05,2015-03-08,12:00,2015-03-09,טיפול ביחידות קירור - מרכז רפואי וולפסון,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=563727,"נוזלים והפצת גז; חימום, קירור והזרמת אויר; מיזוג אוויר; צנרת צינורות ואביזרים; סינון וטיהור; משאבות ומדחסים",הסתיים
563728,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2015-02-05,2015-03-08,12:00,2015-03-09,טיפול במים - מרכז רפואי וולפסון,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=563728,"חומרים וציוד לכרייה; מבנים יבילים; מבנים קבע ; מבנים טרומיים ; ציוד תמיכה לבניה ותחזוקה; אינסטלציה; דלתות, חלונות וזכוכית; חומרי גימור פנים; חוץ חומרי הגמר; בידוד; כבישים ונוף; בטון, מלט וטיח; רכיבים מבניים ותבניות; חומרים ורכיבים לבניה והרכבה; תרכובות ותערובות; ממיסים (חומרים); שעוות ושמנים; פיגמנטים; תוספים; יסודות וגזים; חומרי בניין; כימיקלים",הסתיים
563729,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2015-02-05,2015-03-08,12:00,2015-03-09,טיפול במים וביוב - מרכז רפואי וולפסון,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=563729,"כימיקלים; יסודות וגזים; תוספים; פיגמנטים; שעוות ושמנים; ממיסים (חומרים); תרכובות ותערובות; חומרים ורכיבים לבניה והרכבה; רכיבים מבניים ותבניות; בטון, מלט וטיח; כבישים ונוף; בידוד; חוץ חומרי הגמר; חומרי גימור פנים; דלתות, חלונות וזכוכית; אינסטלציה; ציוד תמיכה לבניה ותחזוקה; מבנים טרומיים ; מבנים קבע ; מבנים יבילים; חומרים וציוד לכרייה; חומרי בניין",הסתיים
563730,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2015-02-05,2015-03-08,12:00,2015-03-09,צנרת אביזרים ובידוד - מרכז רפואי וולפסון,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=563730,"צנרת צינורות ואביזרים; פיגמנטים; סינון וטיהור; תרכובות ותערובות; משאבות ומדחסים; חוץ חומרי הגמר; נוזלים והפצת גז; יסודות וגזים; חימום, קירור והזרמת אויר; בידוד; מיזוג אוויר; ממיסים (חומרים); חומרי בניין; כבישים ונוף; חומרים וציוד לכרייה; תוספים; מבנים יבילים; בטון, מלט וטיח; מבנים קבע ; שעוות ושמנים; מבנים טרומיים ; רכיבים מבניים ותבניות; ציוד תמיכה לבניה ותחזוקה; כימיקלים; אינסטלציה; חומרים ורכיבים לבניה והרכבה; דלתות, חלונות וזכוכית; חומרי גימור פנים",הסתיים
531246,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2012-03-29,2012-04-23,12:00,2012-04-02,החלפת לוח מתח גבוה בתחנה עילית,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=531246,מערכות ועזרים לייצור והפצת כח,הסתיים
530076,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2012-02-16,2012-03-08,12:00,2012-02-14,מתן שירותי אמבולנס פרטי להסעת חולים ונפטרים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=530076,"שירותי רווחה, נסיעות; שירותי הסעות, אחסון ושירותי דואר",הסתיים
563731,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2015-02-05,2015-03-08,12:00,2015-03-09,תעלות אוויר ואוורור - מרכז רפואי וולפסון,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=563731,"צנרת צינורות ואביזרים; פיגמנטים; סינון וטיהור; תרכובות ותערובות; משאבות ומדחסים; חוץ חומרי הגמר; נוזלים והפצת גז; יסודות וגזים; חימום, קירור והזרמת אויר; בידוד; מיזוג אוויר; ממיסים (חומרים); חומרי בניין; כבישים ונוף; חומרים וציוד לכרייה; תוספים; מבנים יבילים; בטון, מלט וטיח; מבנים קבע ; שעוות ושמנים; מבנים טרומיים ; רכיבים מבניים ותבניות; ציוד תמיכה לבניה ותחזוקה; כימיקלים; אינסטלציה; חומרים ורכיבים לבניה והרכבה; דלתות, חלונות וזכוכית; חומרי גימור פנים",הסתיים
563732,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2015-02-05,2015-03-08,12:00,2015-03-09,טיפול ביחידות קצה - מרכז רפואי וולפסון,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=563732,"צנרת צינורות ואביזרים; פיגמנטים; סינון וטיהור; תרכובות ותערובות; משאבות ומדחסים; חוץ חומרי הגמר; נוזלים והפצת גז; יסודות וגזים; חימום, קירור והזרמת אויר; בידוד; מיזוג אוויר; ממיסים (חומרים); חומרי בניין; כבישים ונוף; חומרים וציוד לכרייה; תוספים; מבנים יבילים; בטון, מלט וטיח; מבנים קבע ; שעוות ושמנים; מבנים טרומיים ; רכיבים מבניים ותבניות; ציוד תמיכה לבניה ותחזוקה; כימיקלים; אינסטלציה; חומרים ורכיבים לבניה והרכבה; דלתות, חלונות וזכוכית; חומרי גימור פנים",הסתיים
559627,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2014-11-09,2014-12-09,12:00,2014-12-10,אספקת מדבקות עבור המרכז הרפואי וולפסון,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=559627,מוצרי וחומרי נייר; מוצרי דפוס והוצאה לאור,הסתיים
559620,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2014-11-09,2014-12-09,12:00,2014-12-10,אספקת ציוד משקי כללי,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=559620,מוצרי וחומרי נייר; כלי ניקוי וחומרי ניקוי,הסתיים
559622,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2014-11-09,2014-12-09,12:00,2014-12-10,אספקת מוצרי ניקיון למרכז הרפואי וולפסון,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=559622,כלי ניקוי וחומרי ניקוי,הסתיים
559624,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2014-11-09,2014-12-09,12:00,2014-12-10,אספקת כלי אוכל עבור המרכז הרפואי וולפסון,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=559624,"מזון ,משקאות ומוצרי טבק",הסתיים
559625,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2014-11-09,2014-12-09,12:00,2014-12-10,דפוס עבור המרכז הרפואי וולפסון,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=559625,מוצרי דפוס והוצאה לאור,הסתיים
557804,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2014-09-15,2014-11-10,12:00,2014-11-11,"מתן שירותי שמירה פרטית לחולים וסיוע סיעודי במרכז  הרפואי ע""ש א. וולפסון
",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=557804,שירותי שמירה ואבטחה; שירותי בריאות,הסתיים
557805,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2014-09-15,2014-10-27,12:00,2014-10-28,"הכשרה, אבזור, ניהול והפעלה של חניון בשטחי המרכז הרפואי וולפסון בחולון
על ידי אמצעי גביה ושליטה אוטומטיים
",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=557805,שירותי חניה; שירותי ניהול נכסים,הסתיים
556816,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2014-08-14,2014-09-22,12:00,2014-09-23,"משקי מתכלה מס' 2 עבור המרכז הרפואי ע""ש א.וולפסון",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=556816,כלי ניקוי וחומרי ניקוי; מוצרי וחומרי נייר; אביזרים אישיים ומוצרי טיפוח,הסתיים
556817,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2014-08-14,2014-09-22,12:00,2014-09-15,משקי דפוס,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=556817,מוצרי וחומרי נייר; מוצרי דפוס והוצאה לאור,בוטל
556815,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2014-08-14,2014-09-22,12:00,2014-09-15,"משקי מתכלה מס' 1 עבור המכרז הרפואי ע""ש א. וולפסון",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=556815,אביזרים אישיים ומוצרי טיפוח; כלי ניקוי וחומרי ניקוי,בוטל
554442,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2014-05-26,2014-06-16,12:00,2014-08-04,"מכרז לעבודות ליטוש רצפות, סתימת חורים וליטוש/ניקוי חדרי מדרגות",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=554442,שרותי תחזוקה וניקוי; שירותי בנייה ואחזקת מבנים,הסתיים
555434,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2014-06-30,2014-07-31,12:00,2014-08-04,שירות לפינוי וטיפול בפסולת רפואית מסוכנת,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=555434,שירותי ניקיון והדברה; שרותי תחזוקה וניקוי; איסוף והשלכת פסולת,הסתיים
555435,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2014-06-30,2014-07-31,12:00,2014-08-04,שירות לפינוי וטיפול בפסולת רפואית מזוהמת,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=555435,שרותי תחזוקה וניקוי; שירותי ניקיון והדברה; איסוף והשלכת פסולת,הסתיים
547242,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2013-11-07,2013-12-15,12:00,2013-11-07,"מכרז פומבי להכשרה, אבזור, ניהול והפעלה של חניון בשטחי המרכז הרפואי וולפסון
על ידי אמצעי גביה ושליטה אוטומטיים
",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=547242,"שירותי ניהול, יעוץ ומנהל; שירותי בנייה ואחזקת מבנים",הסתיים
540258,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2013-02-28,2013-03-21,12:00,2013-02-27,אספקת גזים רפואיים בגלילים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=540258,תרופות; יסודות וגזים,הסתיים
523165,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2011-06-06,2011-07-03,12:00,2011-06-24,שרותי תחזוקה לגנרטורים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=523165, שירותי הנדסה מיקצועים,הסתיים
516082,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2010-10-14,2010-11-04,12:00,2010-10-20,שיפוץ חדרים במחלקת ילדים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=516082,"שירותי בנייה ואחזקת מבנים; שירותי ניהול, יעוץ ומנהל",הסתיים
515217,"משרד הבריאות - המרכז הרפואי ע""ש אדית וולפסון",2010-08-26,2010-09-19,12:00,2010-09-05,"הפעלת מכונות אוטמטיות לממכר משקאות קרים, חמים, ממתקים, חטיפים, מזון, כריכים ושלגונים",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=515217,"שירותי רווחה, נסיעות; מזון ,משקאות ומוצרי טבק",הסתיים
563970,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-02-16,2015-03-30,11:00,2015-03-31,"מכרז דו- שלבי לרכישת מיכון ועגלות ניקיון עבור המשק במרכז ברפואי ע""ש ח. שיבא תל- השומר",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=563970,ציוד ומכונות לשינוע ואחסון של חומרים,הסתיים
563535,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-02-02,2015-03-30,11:00,2015-03-31,רכישת שתי מערכות צילום דיגיטאליות מסוג DR לחדר הרנטגן במרכז הרפואי תל- השומר,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=563535,"שירותי אבחון, הדמיה ורפואה גרעינית",הסתיים
564293,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-02-26,2015-03-30,11:00,2015-03-31,"מכרז לחידוש מערך ה- CT במרכז הרפואי ע""ש ח. שיבא תל- השומר",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=564293,"שירותי אבחון, הדמיה ורפואה גרעינית; ציוד רפואי",הסתיים
564294,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-02-26,2015-03-23,11:00,2015-03-24,"מכרז לרכישת גלילי חמצן רפואי ואביזרים נלווים למרכז הרפואי ע""ש ח. שיבא תל- השומר",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=564294,ציוד רפואי,הסתיים
563485,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-01-29,2015-03-16,11:00,2015-03-17,אספקת מוצרי חבישה לעצירת דימומים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=563485,מוצרי חבישה,הסתיים
563486,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-01-29,2015-03-16,11:00,2015-03-17,אספקת: WIEPS FOR DISINFECTION,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=563486,תרופות; ציוד רפואי,הסתיים
563337,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-01-22,2015-03-09,11:00,2015-03-10,"מכשירי הנשמה ניידים (טרנספורט) עבור מלר""ד + ט.נ. ילדים במרכז הרפואי שיבא תל- השומר",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=563337,ציוד רפואי,הסתיים
563340,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-01-19,2015-03-02,11:00,2015-03-03,"מכתר מתקן תברואה לתוספת שטחי מיגון - מקלטים במרכז הסרטן במרכז הרפואי ע""ש ח. שיבא תל- השומר",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=563340,אינסטלציה,הסתיים
563341,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-01-19,2015-03-02,11:00,2015-03-03,"מכרז עבודות מ""א בתוספת שטחי מיגון - מקלטים למרכז הסרטן במרכז הרפואי ע""ש ח. שיבא תל- השומר",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=563341,"מיזוג אוויר; חימום, קירור והזרמת אויר; צנרת צינורות ואביזרים; משאבות ומדחסים; סינון וטיהור; נוזלים והפצת גז",הסתיים
563171,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2015-01-15,2015-02-16,11:00,2015-02-17,אספקת מחטים לפיופסיה תחת C.T,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=563171,ציוד רפואי,הסתיים
562563,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2014-12-29,2015-02-09,11:00,2015-02-10,"רכישת מערכות וואקום לטיפול בפצעים עבור מחלקות שונות בביה""ח",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=562563,ציוד רפואי,הסתיים
562435,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2014-12-25,2015-02-02,11:00,2015-02-03,רכישת מכשירי הנשמה עבור היחידה לט.נ. ילדים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=562435,ציוד רפואי,הסתיים
562436,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2014-12-25,2015-02-02,11:00,2015-02-03,רכישת מכשירי הנשמה עבור ט.י כירורגי מבוגרים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=562436,ציוד רפואי,הסתיים
562132,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2014-12-18,2015-01-26,11:00,2015-01-27,"אספקת קופסאות / מזוודות מזון פלסטיק ח""פ",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=562132,"מזון ,משקאות ומוצרי טבק",הסתיים
562133,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2014-12-18,2015-01-26,11:00,2015-01-27,מכרז לאספקת החלפת ברך,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=562133,אבזרים אורטפדיים; ציוד רפואי,הסתיים
561307,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2014-12-08,2014-12-29,11:00,2014-12-30,הכוונה בשיבא - בקשה לקבל מידע RFI,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=561307,סדר וביטחון ציבורי  ,הסתיים
559262,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2014-10-30,2014-12-15,11:00,2014-12-16,"מכרז להשכרת חנות לרשת אופנה (הלבשה) במרכז הרפואי ע""ש ח. שיהא תל- השומר",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=559262,"החכרת / השכרת מבנה למסחר, תעשייה ותיירות",הסתיים
557389,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2014-09-04,2014-10-20,11:00,2014-10-21,"מכרז להשכרת חנות ""במרכז הצומת"" במרכז הרפואי ע""ש ח. שיבא תל- השומר",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=557389,"החכרת / השכרת מבנה למסחר, תעשייה ותיירות",הסתיים
556069,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2014-07-21,2014-09-08,11:00,2014-09-09,אספקת קוצבים ואלקטרודות,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=556069,ציוד כירורגי; ציוד רפואי,הסתיים
556903,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2014-08-18,2014-09-08,11:00,2014-09-09,מכרז מסגרת לרכישת כורסאות המתנה לבית החולים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=556903,ריהוט לאירוח; ריהוט מוסדי ותעשייתי,הסתיים
556557,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2014-08-07,2014-09-08,11:00,2014-09-09,אספקת מוצרי ספיגה למבוגרים בבית החולים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=556557,לבוש רפואי,הסתיים
555053,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2014-06-19,2014-08-04,11:00,2014-08-05,אספקת מיכשור רב פעמי לעיניים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=555053,ציוד רפואי,הסתיים
551972,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2014-02-24,2014-03-31,11:00,2014-08-04,הפעלת מכון כושר במתחם בית החולים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=551972,ציוד פנאי וספורט,הסתיים
553188,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2014-04-07,2014-05-26,11:00,2014-08-04,אספקת מכשירים וערכות מדידה לנוגדנים עצמיים,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=553188,תרכובות ותערובות,הסתיים
555321,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2014-06-30,2014-07-28,11:00,2014-08-04,רובוט להכנת כימוטרפיה - בקשה לקבלת הצעות לביצוע הוכחת יכולת R.F.I,http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=555321,ציוד רפואי,הסתיים
552528,"משרד הבריאות - המרכז הרפואי ע""ש חיים שיבא, תל השומר",2014-03-13,2014-04-28,11:00,2014-08-04,"השכרת 2 חנויות במבנה מעברים ""מרכז הצומת"" במרכז הרפואי ע""ש ח. שיבא תל-השומר",http://www.mr.gov.il/officestenders/Pages/officetender.aspx?pID=552528,שירותי ניהול נכסים,הסתיים
